TrackTitle,TrackDescription,FileName,Keywords,MediaCode,TrackTime,TrackCD,TrackTrack,TrackIndex,
TruckExteriorByAwa BT034101,Truck Exterior - By And Away - Wet Surface / Puddles,TruckExteriorByAwa BT034101.wav,Vehicle-Trucks Various Trucks|Trucks Various,BT-03 Transportation,0:00:24,BT-03,41,1,
TruckExteriorManvr BT034201,Truck Exterior - In Medium Speed / Stop & Idle / Rev & Away Dry Surface,TruckExteriorManvr BT034201.wav,Vehicle-Trucks Various Trucks|Trucks Various,BT-03 Transportation,0:00:33,BT-03,42,1,
TruckExteriorManvr BT034201,Truck Exterior - In Medium Speed / Stop & Idle / Rev & Away Dry Surface,TruckExteriorManvr BT034201.wav,Vehicle-Trucks Various Trucks|Trucks Various,BT-03 Transportation,0:00:33,BT-03,42,1,
TruckExtWetInStp BT034301,Truck Exterior - Medium Speed In Stop & Idle Wet,TruckExtWetInStp BT034301.wav,Vehicle-Trucks Various Trucks|Trucks Various,BT-03 Transportation,0:00:32,BT-03,43,1,
TruckExtWetInStp BT034301,Truck Exterior - Medium Speed In Stop & Idle Wet,TruckExtWetInStp BT034301.wav,Vehicle-Trucks Various Trucks|Trucks Various,BT-03 Transportation,0:00:32,BT-03,43,1,
TruckInteriorIdle BT034401,Truck Interior - Idle / Rough,TruckInteriorIdle BT034401.wav,Vehicle-Trucks Various Trucks|Trucks Various,BT-03 Transportation,0:00:48,BT-03,44,1,
TruckInteriorIdle BT034401,Truck Interior - Idle / Rough,TruckInteriorIdle BT034401.wav,Vehicle-Trucks Various Trucks|Trucks Various,BT-03 Transportation,0:00:48,BT-03,44,1,
TruckInteriorIdle BT034501,Truck Interior - Idle / Smooth,TruckInteriorIdle BT034501.wav,Vehicle-Trucks Various Trucks|Trucks Various,BT-03 Transportation,0:01:23,BT-03,45,1,
TruckInteriorIdle BT034501,Truck Interior - Idle / Smooth,TruckInteriorIdle BT034501.wav,Vehicle-Trucks Various Trucks|Trucks Various,BT-03 Transportation,0:01:23,BT-03,45,1,
TruckInteriorShift BT035101,Truck Interior - Shifting Gears Seats Creaking,TruckInteriorShift BT035101.wav,Vehicle-Trucks Various Trucks|Trucks Various,BT-03 Transportation,0:01:10,BT-03,51,1,
TruckInteriorShift BT035101,Truck Interior - Shifting Gears Seats Creaking,TruckInteriorShift BT035101.wav,Vehicle-Trucks Various Trucks|Trucks Various,BT-03 Transportation,0:01:10,BT-03,51,1,
TruckInteriorStead BT034601,Truck Interior - Steady Speed,TruckInteriorStead BT034601.wav,Vehicle-Trucks Various Trucks|Trucks Various,BT-03 Transportation,0:01:13,BT-03,46,1,
TruckInteriorStead BT034601,Truck Interior - Steady Speed,TruckInteriorStead BT034601.wav,Vehicle-Trucks Various Trucks|Trucks Various,BT-03 Transportation,0:01:13,BT-03,46,1,
TruckInteriorStead BT034701,Truck Interior - Steady Speed,TruckInteriorStead BT034701.wav,Vehicle-Trucks Various Trucks|Trucks Various,BT-03 Transportation,0:01:04,BT-03,47,1,
TruckInteriorStead BT034701,Truck Interior - Steady Speed,TruckInteriorStead BT034701.wav,Vehicle-Trucks Various Trucks|Trucks Various,BT-03 Transportation,0:01:04,BT-03,47,1,
TruckInteriorStead BT034801,Truck Interior - Steady Speed Gear Changes,TruckInteriorStead BT034801.wav,Vehicle-Trucks Various Trucks|Trucks Various,BT-03 Transportation,0:00:36,BT-03,48,1,
TruckInteriorStead BT034801,Truck Interior - Steady Speed Gear Changes,TruckInteriorStead BT034801.wav,Vehicle-Trucks Various Trucks|Trucks Various,BT-03 Transportation,0:00:36,BT-03,48,1,
TruckInteriorStead BT034901,Truck Interior - Steady Speed Gear Changes Whine,TruckInteriorStead BT034901.wav,Vehicle-Trucks Various Trucks|Trucks Various,BT-03 Transportation,0:00:45,BT-03,49,1,
TruckInteriorStead BT034901,Truck Interior - Steady Speed Gear Changes Whine,TruckInteriorStead BT034901.wav,Vehicle-Trucks Various Trucks|Trucks Various,BT-03 Transportation,0:00:45,BT-03,49,1,
TruckInteriorStead BT035001,Truck Interior - Steady Speed No Gear Changes,TruckInteriorStead BT035001.wav,Vehicle-Trucks Various Trucks|Trucks Various,BT-03 Transportation,0:00:48,BT-03,50,1,
TruckInteriorStead BT035001,Truck Interior - Steady Speed No Gear Changes,TruckInteriorStead BT035001.wav,Vehicle-Trucks Various Trucks|Trucks Various,BT-03 Transportation,0:00:48,BT-03,50,1,
WaterfallCloseupTo BT053501,Waterfall - Close-up To Medium Distance,WaterfallCloseupTo BT053501.wav,Water-Nature Waterfalls,BT-05 Water,0:02:03,BT-05,35,1,
WaterfallCloseupTo BT053501,Waterfall - Close-up To Medium Distance,WaterfallCloseupTo BT053501.wav,Water-Nature Waterfalls,BT-05 Water,0:02:03,BT-05,35,1,
WaterfallDistantTh BT053601,Waterfall - Distant And Thunderous,WaterfallDistantTh BT053601.wav,Water-Nature Waterfalls,BT-05 Water,0:02:03,BT-05,36,1,
WaterfallDistantTh BT053601,Waterfall - Distant And Thunderous,WaterfallDistantTh BT053601.wav,Water-Nature Waterfalls,BT-05 Water,0:02:03,BT-05,36,1,
WaterfallGoodWater BT053701,Waterfall - Good Water Movement Close-up,WaterfallGoodWater BT053701.wav,Water-Nature Waterfalls,BT-05 Water,0:02:04,BT-05,37,1,
WaterfallGoodWater BT053701,Waterfall - Good Water Movement Close-up,WaterfallGoodWater BT053701.wav,Water-Nature Waterfalls,BT-05 Water,0:02:04,BT-05,37,1,
WaterLappingBusyMo BT053801,Water Lapping - Busy Movement Boat In Background,WaterLappingBusyMo BT053801.wav,Water-Nature Laps,BT-05 Water,0:01:33,BT-05,38,1,
WaterLappingBusyMo BT053801,Water Lapping - Busy Movement Boat In Background,WaterLappingBusyMo BT053801.wav,Water-Nature Laps,BT-05 Water,0:01:33,BT-05,38,1,
WaterLappingCloseu BT053901,Water Lapping - Close-up Light Waves,WaterLappingCloseu BT053901.wav,Water-Nature Laps,BT-05 Water,0:01:33,BT-05,39,1,
WaterLappingCloseu BT053901,Water Lapping - Close-up Light Waves,WaterLappingCloseu BT053901.wav,Water-Nature Laps,BT-05 Water,0:01:33,BT-05,39,1,
WaterLappingCloseu BT054001,Water Lapping - Close-up Some Bigger Waves,WaterLappingCloseu BT054001.wav,Water-Nature Laps,BT-05 Water,0:01:34,BT-05,40,1,
WaterLappingCloseu BT054001,Water Lapping - Close-up Some Bigger Waves,WaterLappingCloseu BT054001.wav,Water-Nature Laps,BT-05 Water,0:01:34,BT-05,40,1,
WavesCloseupToMedi BT054101,Waves - Close-up To Medium Distance,WavesCloseupToMedi BT054101.wav,Water-Nature Wave Crashes,BT-05 Water,0:02:03,BT-05,41,1,
WavesCloseupToMedi BT054101,Waves - Close-up To Medium Distance,WavesCloseupToMedi BT054101.wav,Water-Nature Wave Crashes,BT-05 Water,0:02:03,BT-05,41,1,
WavesMediumCrashin BT054301,Waves - Medium Crashing On Shore,WavesMediumCrashin BT054301.wav,Water-Nature Waves & Surf BGs,BT-05 Water,0:02:03,BT-05,43,1,
WavesMediumCrashin BT054301,Waves - Medium Crashing On Shore,WavesMediumCrashin BT054301.wav,Water-Nature Waves & Surf BGs,BT-05 Water,0:02:03,BT-05,43,1,
WavesMediumToSmall BT054201,Waves - Medium To Small Crashing On Shore,WavesMediumToSmall BT054201.wav,Water-Nature Waves & Surf BGs,BT-05 Water,0:02:04,BT-05,42,1,
WavesMediumToSmall BT054201,Waves - Medium To Small Crashing On Shore,WavesMediumToSmall BT054201.wav,Water-Nature Waves & Surf BGs,BT-05 Water,0:02:04,BT-05,42,1,
WavesSingleWaveCra BT054401,Waves - Single Wave Crash Very Big,WavesSingleWaveCra BT054401.wav,Water-Nature Wave Crashes,BT-05 Water,0:00:10,BT-05,44,1,
WavesSingleWaveCra BT054401,Waves - Single Wave Crash Very Big,WavesSingleWaveCra BT054401.wav,Water-Nature Wave Crashes,BT-05 Water,0:00:10,BT-05,44,1,
WindColdGusty BT022701,Wind - Cold And Gusty,WindColdGusty BT022701.wav,Weather-Wind Cold,BT-02 Nature,0:02:03,BT-02,27,1,
WindColdGusty BT022701,Wind - Cold And Gusty,WindColdGusty BT022701.wav,Weather-Wind Cold,BT-02 Nature,0:02:03,BT-02,27,1,
WindColdWhistle BT022801,Wind - Wind - Cold And Whistley,WindColdWhistle BT022801.wav,Weather-Wind Cold,BT-02 Nature,0:02:03,BT-02,28,1,
WindColdWhistle BT022801,Wind - Wind - Cold And Whistley,WindColdWhistle BT022801.wav,Weather-Wind Cold,BT-02 Nature,0:02:03,BT-02,28,1,
WindLightBuffets BT022901,Wind - Light Buffets,WindLightBuffets BT022901.wav,Weather-Wind Buffets,BT-02 Nature,0:02:03,BT-02,29,1,
WindLightBuffets BT022901,Wind - Light Buffets,WindLightBuffets BT022901.wav,Weather-Wind Buffets,BT-02 Nature,0:02:03,BT-02,29,1,
WindLowEerie BT023001,Wind - Low And Eerie,WindLowEerie BT023001.wav,Weather-Wind Eerie & Gusts,BT-02 Nature,0:02:53,BT-02,30,1,
WindLowEerie BT023001,Wind - Low And Eerie,WindLowEerie BT023001.wav,Weather-Wind Eerie & Gusts,BT-02 Nature,0:02:53,BT-02,30,1,
WindStormyStrong BT023101,Wind - Stormy And Strong,WindStormyStrong BT023101.wav,Weather-Wind Heavy,BT-02 Nature,0:02:03,BT-02,31,1,
WindStrongGusty BT023201,Wind - Strong And Gusty,WindStrongGusty BT023201.wav,Weather-Wind Heavy,BT-02 Nature,0:02:58,BT-02,32,1,
WindWhistleyGusty BT023301,Wind - Whistley And Gusty,WindWhistleyGusty BT023301.wav,Weather-Wind Whistling,BT-02 Nature,0:02:00,BT-02,33,1,
